"No.","Time","Source","Destination","Protocol","Length","Info"
"12219","9.794828","192.168.0.21","192.168.0.20","TCP","74","33758  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001243 TSecr=0 WS=128"
"12220","9.794949","192.168.0.20","192.168.0.21","TCP","66","22  >  33756 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615181 TSecr=2465001243"
"12221","9.794963","192.168.0.20","192.168.0.21","TCP","74","22  >  33758 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615181 TSecr=2465001243 WS=128"
"12222","9.794976","192.168.0.21","192.168.0.20","TCP","66","33758  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001243 TSecr=65615181"
"12223","9.794992","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12224","9.795023","192.168.0.20","192.168.0.21","TCP","66","22  >  33756 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615181 TSecr=2465001243"
"12225","9.795084","192.168.0.20","192.168.0.21","TCP","66","22  >  33758 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615181 TSecr=2465001243"
"12226","9.795098","192.168.0.20","192.168.0.21","TCP","66","22  >  33758 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615181 TSecr=2465001243"
"12227","9.806577","192.168.0.21","192.168.0.20","TCP","74","33760  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001255 TSecr=0 WS=128"
"12228","9.806738","192.168.0.20","192.168.0.21","TCP","74","22  >  33760 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615182 TSecr=2465001255 WS=128"
"12229","9.806752","192.168.0.21","192.168.0.20","TCP","66","33760  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001255 TSecr=65615182"
"12230","9.806776","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12231","9.806883","192.168.0.20","192.168.0.21","TCP","66","22  >  33760 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615182 TSecr=2465001255"
"12232","9.806890","192.168.0.20","192.168.0.21","TCP","66","22  >  33760 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615182 TSecr=2465001255"
"12233","9.807070","192.168.0.21","192.168.0.20","TCP","74","33762  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001256 TSecr=0 WS=128"
"12234","9.807236","192.168.0.20","192.168.0.21","TCP","74","22  >  33762 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615182 TSecr=2465001256 WS=128"
"12235","9.807255","192.168.0.21","192.168.0.20","TCP","66","33762  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001256 TSecr=65615182"
"12236","9.807268","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12237","9.807289","192.168.0.21","192.168.0.20","TCP","74","33764  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001256 TSecr=0 WS=128"
"12238","9.807391","192.168.0.20","192.168.0.21","TCP","66","22  >  33762 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615182 TSecr=2465001256"
"12239","9.807407","192.168.0.20","192.168.0.21","TCP","74","22  >  33764 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615182 TSecr=2465001256 WS=128"
"12240","9.807422","192.168.0.21","192.168.0.20","TCP","66","33764  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001256 TSecr=65615182"
"12241","9.807431","192.168.0.20","192.168.0.21","TCP","66","22  >  33762 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615182 TSecr=2465001256"
"12242","9.807457","192.168.0.21","192.168.0.20","TCP","74","33766  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001256 TSecr=0 WS=128"
"12243","9.807463","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12244","9.807564","192.168.0.20","192.168.0.21","TCP","74","22  >  33766 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615182 TSecr=2465001256 WS=128"
"12245","9.807573","192.168.0.21","192.168.0.20","TCP","66","33766  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001256 TSecr=65615182"
"12246","9.807581","192.168.0.20","192.168.0.21","TCP","66","22  >  33764 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615182 TSecr=2465001256"
"12247","9.807596","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12248","9.807606","192.168.0.20","192.168.0.21","TCP","66","22  >  33764 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615182 TSecr=2465001256"
"12249","9.807689","192.168.0.20","192.168.0.21","TCP","66","22  >  33766 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615182 TSecr=2465001256"
"12250","9.807698","192.168.0.20","192.168.0.21","TCP","66","22  >  33766 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615182 TSecr=2465001256"
"12251","9.818948","192.168.0.21","192.168.0.20","TCP","74","33768  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001267 TSecr=0 WS=128"
"12252","9.819117","192.168.0.20","192.168.0.21","TCP","74","22  >  33768 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615183 TSecr=2465001267 WS=128"
"12253","9.819139","192.168.0.21","192.168.0.20","TCP","66","33768  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001268 TSecr=65615183"
"12254","9.819153","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12255","9.819321","192.168.0.20","192.168.0.21","TCP","66","22  >  33768 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615183 TSecr=2465001268"
"12256","9.819331","192.168.0.20","192.168.0.21","TCP","66","22  >  33768 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615183 TSecr=2465001268"
"12257","9.819520","192.168.0.21","192.168.0.20","TCP","74","33770  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001268 TSecr=0 WS=128"
"12258","9.819760","192.168.0.20","192.168.0.21","TCP","74","22  >  33770 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615183 TSecr=2465001268 WS=128"
"12259","9.819778","192.168.0.21","192.168.0.20","TCP","66","33770  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001268 TSecr=65615183"
"12260","9.819791","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12261","9.819902","192.168.0.20","192.168.0.21","TCP","66","22  >  33770 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615183 TSecr=2465001268"
"12262","9.819909","192.168.0.20","192.168.0.21","TCP","66","22  >  33770 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615183 TSecr=2465001268"
"12263","9.820596","192.168.0.21","192.168.0.20","TCP","74","33772  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001269 TSecr=0 WS=128"
"12264","9.820755","192.168.0.20","192.168.0.21","TCP","74","22  >  33772 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615183 TSecr=2465001269 WS=128"
"12265","9.820767","192.168.0.21","192.168.0.20","TCP","66","33772  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001269 TSecr=65615183"
"12266","9.820789","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12267","9.820924","192.168.0.20","192.168.0.21","TCP","66","22  >  33772 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615184 TSecr=2465001269"
"12268","9.820965","192.168.0.20","192.168.0.21","TCP","66","22  >  33772 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615184 TSecr=2465001269"
"12269","9.831313","192.168.0.21","192.168.0.20","TCP","74","33774  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001280 TSecr=0 WS=128"
"12270","9.831431","192.168.0.21","192.168.0.20","TCP","74","33776  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001280 TSecr=0 WS=128"
"12271","9.831513","192.168.0.20","192.168.0.21","TCP","74","22  >  33774 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615185 TSecr=2465001280 WS=128"
"12272","9.831526","192.168.0.21","192.168.0.20","TCP","66","33774  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001280 TSecr=65615185"
"12273","9.831596","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12274","9.831631","192.168.0.20","192.168.0.21","TCP","74","22  >  33776 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615185 TSecr=2465001280 WS=128"
"12275","9.831644","192.168.0.21","192.168.0.20","TCP","66","33776  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001280 TSecr=65615185"
"12276","9.831651","192.168.0.20","192.168.0.21","TCP","66","22  >  33774 [FIN, ACK] Seq=1 Ack=1 Win=5632 Len=0 TSval=65615185 TSecr=2465001280"
"12277","9.831675","192.168.0.21","192.168.0.20","TCP","66","33774  >  22 [FIN, ACK] Seq=23 Ack=2 Win=64896 Len=0 TSval=2465001280 TSecr=65615185"
"12278","9.831711","192.168.0.20","192.168.0.21","TCP","54","22  >  33774 [RST] Seq=1 Win=0 Len=0"
"12279","9.831763","192.168.0.20","192.168.0.21","TCP","54","22  >  33774 [RST] Seq=2 Win=0 Len=0"
"12280","9.831777","192.168.0.20","192.168.0.21","TCP","66","22  >  33776 [FIN, ACK] Seq=1 Ack=1 Win=5632 Len=0 TSval=65615185 TSecr=2465001280"
"12281","9.831813","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12282","9.831834","192.168.0.21","192.168.0.20","TCP","66","33776  >  22 [FIN, ACK] Seq=23 Ack=2 Win=64896 Len=0 TSval=2465001280 TSecr=65615185"
"12283","9.831926","192.168.0.20","192.168.0.21","TCP","54","22  >  33776 [RST] Seq=2 Win=0 Len=0"
"12284","9.831939","192.168.0.20","192.168.0.21","TCP","54","22  >  33776 [RST] Seq=2 Win=0 Len=0"
"12285","9.831987","192.168.0.21","192.168.0.20","TCP","74","33778  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001280 TSecr=0 WS=128"
"12286","9.832086","192.168.0.20","192.168.0.21","TCP","74","22  >  33778 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615185 TSecr=2465001280 WS=128"
"12287","9.832097","192.168.0.21","192.168.0.20","TCP","66","33778  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001281 TSecr=65615185"
"12288","9.832119","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12289","9.832203","192.168.0.20","192.168.0.21","TCP","66","22  >  33778 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615185 TSecr=2465001281"
"12290","9.832211","192.168.0.20","192.168.0.21","TCP","66","22  >  33778 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615185 TSecr=2465001281"
"12291","9.844023","192.168.0.21","192.168.0.20","TCP","74","33780  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001293 TSecr=0 WS=128"
"12292","9.844308","192.168.0.20","192.168.0.21","TCP","74","22  >  33780 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615186 TSecr=2465001293 WS=128"
"12293","9.844330","192.168.0.21","192.168.0.20","TCP","66","33780  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001293 TSecr=65615186"
"12294","9.844374","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12295","9.844450","192.168.0.20","192.168.0.21","TCP","66","22  >  33780 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615186 TSecr=2465001293"
"12296","9.844465","192.168.0.20","192.168.0.21","TCP","66","22  >  33780 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615186 TSecr=2465001293"
"12297","9.856197","192.168.0.21","192.168.0.20","TCP","74","33782  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001305 TSecr=0 WS=128"
"12298","9.856368","192.168.0.20","192.168.0.21","TCP","74","22  >  33782 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615187 TSecr=2465001305 WS=128"
"12299","9.856375","192.168.0.21","192.168.0.20","TCP","74","33784  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001305 TSecr=0 WS=128"
"12300","9.856388","192.168.0.21","192.168.0.20","TCP","66","33782  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001305 TSecr=65615187"
"12301","9.856399","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12302","9.856522","192.168.0.20","192.168.0.21","TCP","74","22  >  33784 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615187 TSecr=2465001305 WS=128"
"12303","9.856541","192.168.0.21","192.168.0.20","TCP","66","33784  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001305 TSecr=65615187"
"12304","9.856553","192.168.0.21","192.168.0.20","TCP","74","33786  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001305 TSecr=0 WS=128"
"12305","9.856557","192.168.0.20","192.168.0.21","TCP","66","22  >  33782 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615187 TSecr=2465001305"
"12306","9.856562","192.168.0.20","192.168.0.21","TCP","66","22  >  33782 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615187 TSecr=2465001305"
"12307","9.856562","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12308","9.856591","192.168.0.21","192.168.0.20","TCP","74","33788  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001305 TSecr=0 WS=128"
"12309","9.856644","192.168.0.20","192.168.0.21","TCP","74","22  >  33786 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615187 TSecr=2465001305 WS=128"
"12310","9.856658","192.168.0.21","192.168.0.20","TCP","66","33786  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001305 TSecr=65615187"
"12311","9.856666","192.168.0.20","192.168.0.21","TCP","66","22  >  33784 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615187 TSecr=2465001305"
"12312","9.856679","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12313","9.856697","192.168.0.21","192.168.0.20","TCP","74","33790  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001305 TSecr=0 WS=128"
"12314","9.856706","192.168.0.20","192.168.0.21","TCP","66","22  >  33784 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615187 TSecr=2465001305"
"12315","9.856734","192.168.0.20","192.168.0.21","TCP","74","22  >  33788 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615187 TSecr=2465001305 WS=128"
"12316","9.856749","192.168.0.21","192.168.0.20","TCP","66","33788  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001305 TSecr=65615187"
"12317","9.856758","192.168.0.20","192.168.0.21","TCP","66","22  >  33786 [FIN, ACK] Seq=1 Ack=1 Win=5632 Len=0 TSval=65615187 TSecr=2465001305"
"12318","9.856762","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12319","9.856781","192.168.0.21","192.168.0.20","TCP","66","33786  >  22 [FIN, ACK] Seq=23 Ack=2 Win=64896 Len=0 TSval=2465001305 TSecr=65615187"
"12320","9.856808","192.168.0.20","192.168.0.21","TCP","74","22  >  33790 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615187 TSecr=2465001305 WS=128"
"12321","9.856820","192.168.0.21","192.168.0.20","TCP","66","33790  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001305 TSecr=65615187"
"12322","9.856827","192.168.0.20","192.168.0.21","TCP","54","22  >  33786 [RST] Seq=1 Win=0 Len=0"
"12323","9.856835","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12324","9.856868","192.168.0.20","192.168.0.21","TCP","66","22  >  33788 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615187 TSecr=2465001305"
"12325","9.856883","192.168.0.20","192.168.0.21","TCP","54","22  >  33786 [RST] Seq=2 Win=0 Len=0"
"12326","9.856900","192.168.0.20","192.168.0.21","TCP","66","22  >  33788 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615187 TSecr=2465001305"
"12327","9.856960","192.168.0.20","192.168.0.21","TCP","66","22  >  33790 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615187 TSecr=2465001305"
"12328","9.856975","192.168.0.20","192.168.0.21","TCP","66","22  >  33790 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615187 TSecr=2465001305"
"12329","9.872528","192.168.0.21","192.168.0.20","TCP","74","33792  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001321 TSecr=0 WS=128"
"12330","9.872718","192.168.0.20","192.168.0.21","TCP","74","22  >  33792 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615189 TSecr=2465001321 WS=128"
"12331","9.872731","192.168.0.21","192.168.0.20","TCP","66","33792  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001321 TSecr=65615189"
"12332","9.872753","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12333","9.872851","192.168.0.20","192.168.0.21","TCP","66","22  >  33792 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615189 TSecr=2465001321"
"12334","9.875394","192.168.0.21","192.168.0.20","TCP","74","33794  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001324 TSecr=0 WS=128"
"12335","9.875544","192.168.0.20","192.168.0.21","TCP","74","22  >  33794 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615189 TSecr=2465001324 WS=128"
"12336","9.875568","192.168.0.21","192.168.0.20","TCP","66","33794  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001324 TSecr=65615189"
"12337","9.875581","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12338","9.875702","192.168.0.20","192.168.0.21","TCP","66","22  >  33794 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615189 TSecr=2465001324"
"12339","9.887099","192.168.0.21","192.168.0.20","TCP","74","33796  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001336 TSecr=0 WS=128"
"12340","9.887210","192.168.0.21","192.168.0.20","TCP","74","33798  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001336 TSecr=0 WS=128"
"12341","9.887293","192.168.0.20","192.168.0.21","TCP","74","22  >  33796 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615190 TSecr=2465001336 WS=128"
"12342","9.887309","192.168.0.21","192.168.0.20","TCP","66","33796  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001336 TSecr=65615190"
"12343","9.887323","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12344","9.887369","192.168.0.20","192.168.0.21","TCP","74","22  >  33798 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615190 TSecr=2465001336 WS=128"
"12345","9.887376","192.168.0.21","192.168.0.20","TCP","66","33798  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001336 TSecr=65615190"
"12346","9.887396","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12347","9.887403","192.168.0.21","192.168.0.20","TCP","74","33800  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001336 TSecr=0 WS=128"
"12348","9.887443","192.168.0.20","192.168.0.21","TCP","66","22  >  33796 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615190 TSecr=2465001336"
"12349","9.887473","192.168.0.20","192.168.0.21","TCP","66","22  >  33798 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615190 TSecr=2465001336"
"12350","9.887491","192.168.0.20","192.168.0.21","TCP","74","22  >  33800 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615190 TSecr=2465001336 WS=128"
"12351","9.887501","192.168.0.21","192.168.0.20","TCP","66","33800  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001336 TSecr=65615190"
"12352","9.887517","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12353","9.887525","192.168.0.21","192.168.0.20","TCP","74","33802  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001336 TSecr=0 WS=128"
"12354","9.887627","192.168.0.20","192.168.0.21","TCP","66","22  >  33800 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615190 TSecr=2465001336"
"12355","9.887637","192.168.0.20","192.168.0.21","TCP","74","22  >  33802 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615190 TSecr=2465001336 WS=128"
"12356","9.887646","192.168.0.21","192.168.0.20","TCP","66","33802  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001336 TSecr=65615190"
"12357","9.887660","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12358","9.887766","192.168.0.20","192.168.0.21","TCP","66","22  >  33802 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615190 TSecr=2465001336"
"12359","9.898542","192.168.0.20","192.168.0.21","TCP","66","22  >  33792 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615191 TSecr=2465001321"
"12360","9.898553","192.168.0.20","192.168.0.21","TCP","66","22  >  33794 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615191 TSecr=2465001324"
"12361","9.898617","192.168.0.20","192.168.0.21","TCP","66","22  >  33796 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615191 TSecr=2465001336"
"12362","9.898627","192.168.0.20","192.168.0.21","TCP","66","22  >  33798 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615191 TSecr=2465001336"
"12363","9.898630","192.168.0.20","192.168.0.21","TCP","66","22  >  33800 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615191 TSecr=2465001336"
"12364","9.898642","192.168.0.20","192.168.0.21","TCP","66","22  >  33802 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615191 TSecr=2465001336"
"12365","9.902144","192.168.0.21","192.168.0.20","TCP","74","33804  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001351 TSecr=0 WS=128"
"12366","9.902304","192.168.0.20","192.168.0.21","TCP","74","22  >  33804 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615192 TSecr=2465001351 WS=128"
"12367","9.902317","192.168.0.21","192.168.0.20","TCP","66","33804  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001351 TSecr=65615192"
"12368","9.902338","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12369","9.902360","192.168.0.21","192.168.0.20","TCP","74","33806  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465001351 TSecr=0 WS=128"
"12370","9.902451","192.168.0.20","192.168.0.21","TCP","66","22  >  33804 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615192 TSecr=2465001351"
"12371","9.902461","192.168.0.20","192.168.0.21","TCP","74","22  >  33806 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615192 TSecr=2465001351 WS=128"
"12372","9.902473","192.168.0.21","192.168.0.20","TCP","66","33806  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465001351 TSecr=65615192"
"12373","9.902480","192.168.0.20","192.168.0.21","TCP","66","22  >  33804 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615192 TSecr=2465001351"
"12374","9.902490","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"12375","9.902595","192.168.0.20","192.168.0.21","TCP","66","22  >  33806 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615192 TSecr=2465001351"
"12376","9.902606","192.168.0.20","192.168.0.21","TCP","66","22  >  33806 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615192 TSecr=2465001351"
